HS_CODE,COMMODITY_DESC,GEOGRAPHY_CODE,GEOGRAPHY_DESC,ATTRIBUTE_DESC,ATTRIBUTE_UNIT,YEAR_ID,TIMEPERIOD_ID,AMOUNT
1604114050,"SALMON, WHOLE OR IN PIECES, BUT NOT MINCED, NESOI",2740,Trinidad and Tobago,US Export,VLU,2015,11,3806
307390000,"MUSSELS, FROZEN, DRIED, SALTED OR IN BRINE",2740,Trinidad and Tobago,US Export,QTY,2015,1,6039
307390000,"MUSSELS, FROZEN, DRIED, SALTED OR IN BRINE",2740,Trinidad and Tobago,US Export,QTY,2015,2,2540
307390000,"MUSSELS, FROZEN, DRIED, SALTED OR IN BRINE",2740,Trinidad and Tobago,US Export,QTY,2015,8,654
307390000,"MUSSELS, FROZEN, DRIED, SALTED OR IN BRINE",2740,Trinidad and Tobago,US Export,QTY,2016,2,900
307390000,"MUSSELS, FROZEN, DRIED, SALTED OR IN BRINE",2740,Trinidad and Tobago,US Export,VLU,2015,1,17920
307390000,"MUSSELS, FROZEN, DRIED, SALTED OR IN BRINE",2740,Trinidad and Tobago,US Export,VLU,2015,2,7560
307390000,"MUSSELS, FROZEN, DRIED, SALTED OR IN BRINE",2740,Trinidad and Tobago,US Export,VLU,2015,8,4838
307390000,"MUSSELS, FROZEN, DRIED, SALTED OR IN BRINE",2740,Trinidad and Tobago,US Export,VLU,2016,2,2973
307290000,"SCALLOPS INCL QUEEN, FROZEN/DRIED/SALTED/IN BRINE",2740,Trinidad and Tobago,US Export,QTY,2015,2,275
307290000,"SCALLOPS INCL QUEEN, FROZEN/DRIED/SALTED/IN BRINE",2740,Trinidad and Tobago,US Export,QTY,2015,9,380
307290000,"SCALLOPS INCL QUEEN, FROZEN/DRIED/SALTED/IN BRINE",2740,Trinidad and Tobago,US Export,QTY,2016,1,340
307290000,"SCALLOPS INCL QUEEN, FROZEN/DRIED/SALTED/IN BRINE",2740,Trinidad and Tobago,US Export,QTY,2016,2,241
307290000,"SCALLOPS INCL QUEEN, FROZEN/DRIED/SALTED/IN BRINE",2740,Trinidad and Tobago,US Export,QTY,2016,3,463
307290000,"SCALLOPS INCL QUEEN, FROZEN/DRIED/SALTED/IN BRINE",2740,Trinidad and Tobago,US Export,VLU,2015,2,4920
307290000,"SCALLOPS INCL QUEEN, FROZEN/DRIED/SALTED/IN BRINE",2740,Trinidad and Tobago,US Export,VLU,2015,9,7855
307290000,"SCALLOPS INCL QUEEN, FROZEN/DRIED/SALTED/IN BRINE",2740,Trinidad and Tobago,US Export,VLU,2016,1,6935
307290000,"SCALLOPS INCL QUEEN, FROZEN/DRIED/SALTED/IN BRINE",2740,Trinidad and Tobago,US Export,VLU,2016,2,4590
307290000,"SCALLOPS INCL QUEEN, FROZEN/DRIED/SALTED/IN BRINE",2740,Trinidad and Tobago,US Export,VLU,2016,3,4069
,"Pacific salmon, frozen",2740,Trinidad and Tobago,US Export,QTY,2015,2,11807
,"Pacific salmon, frozen",2740,Trinidad and Tobago,US Export,QTY,2015,3,401
,"Pacific salmon, frozen",2740,Trinidad and Tobago,US Export,QTY,2015,4,2560
,"Pacific salmon, frozen",2740,Trinidad and Tobago,US Export,QTY,2015,5,14495
,"Pacific salmon, frozen",2740,Trinidad and Tobago,US Export,QTY,2015,6,435
,"Pacific salmon, frozen",2740,Trinidad and Tobago,US Export,QTY,2015,7,3431
,"Pacific salmon, frozen",2740,Trinidad and Tobago,US Export,QTY,2015,8,22855
,"Pacific salmon, frozen",2740,Trinidad and Tobago,US Export,QTY,2015,9,5764
,"Pacific salmon, frozen",2740,Trinidad and Tobago,US Export,QTY,2015,10,8166
,"Pacific salmon, frozen",2740,Trinidad and Tobago,US Export,QTY,2015,11,722
,"Pacific salmon, frozen",2740,Trinidad and Tobago,US Export,QTY,2015,12,8091
,"Pacific salmon, frozen",2740,Trinidad and Tobago,US Export,VLU,2015,2,115327
,"Pacific salmon, frozen",2740,Trinidad and Tobago,US Export,VLU,2015,3,6148
,"Pacific salmon, frozen",2740,Trinidad and Tobago,US Export,VLU,2015,4,21834
,"Pacific salmon, frozen",2740,Trinidad and Tobago,US Export,VLU,2015,5,29170
,"Pacific salmon, frozen",2740,Trinidad and Tobago,US Export,VLU,2015,6,7813
,"Pacific salmon, frozen",2740,Trinidad and Tobago,US Export,VLU,2015,7,35224
,"Pacific salmon, frozen",2740,Trinidad and Tobago,US Export,VLU,2015,8,48896
,"Pacific salmon, frozen",2740,Trinidad and Tobago,US Export,VLU,2015,9,14127
,"Pacific salmon, frozen",2740,Trinidad and Tobago,US Export,VLU,2015,10,65815
,"Pacific salmon, frozen",2740,Trinidad and Tobago,US Export,VLU,2015,11,8172
,"Pacific salmon, frozen",2740,Trinidad and Tobago,US Export,VLU,2015,12,44740
,"Salmon, canned and prepared",2740,Trinidad and Tobago,US Export,QTY,2015,1,59744
,"Salmon, canned and prepared",2740,Trinidad and Tobago,US Export,QTY,2015,2,2994
,"Salmon, canned and prepared",2740,Trinidad and Tobago,US Export,QTY,2015,3,34474
,"Salmon, canned and prepared",2740,Trinidad and Tobago,US Export,QTY,2015,4,24045
,"Salmon, canned and prepared",2740,Trinidad and Tobago,US Export,QTY,2015,5,4385
,"Salmon, canned and prepared",2740,Trinidad and Tobago,US Export,QTY,2015,6,21472
,"Salmon, canned and prepared",2740,Trinidad and Tobago,US Export,QTY,2015,7,4987
,"Salmon, canned and prepared",2740,Trinidad and Tobago,US Export,QTY,2015,8,42156
,"Salmon, canned and prepared",2740,Trinidad and Tobago,US Export,QTY,2015,10,3252
,"Salmon, canned and prepared",2740,Trinidad and Tobago,US Export,QTY,2015,11,6319
,"Salmon, canned and prepared",2740,Trinidad and Tobago,US Export,QTY,2015,12,36721
,"Salmon, canned and prepared",2740,Trinidad and Tobago,US Export,VLU,2015,1,346254
,"Salmon, canned and prepared",2740,Trinidad and Tobago,US Export,VLU,2015,2,15738
,"Salmon, canned and prepared",2740,Trinidad and Tobago,US Export,VLU,2015,3,164789
,"Salmon, canned and prepared",2740,Trinidad and Tobago,US Export,VLU,2015,4,124038
,"Salmon, canned and prepared",2740,Trinidad and Tobago,US Export,VLU,2015,5,21792
,"Salmon, canned and prepared",2740,Trinidad and Tobago,US Export,VLU,2015,6,112526
,"Salmon, canned and prepared",2740,Trinidad and Tobago,US Export,VLU,2015,7,22837
,"Salmon, canned and prepared",2740,Trinidad and Tobago,US Export,VLU,2015,8,201391
,"Salmon, canned and prepared",2740,Trinidad and Tobago,US Export,VLU,2015,10,17597
,"Salmon, canned and prepared",2740,Trinidad and Tobago,US Export,VLU,2015,11,28079
,"Salmon, canned and prepared",2740,Trinidad and Tobago,US Export,VLU,2015,12,175556
,"Shrimp, frozen",2740,Trinidad and Tobago,US Export,QTY,2015,1,1358
,"Shrimp, frozen",2740,Trinidad and Tobago,US Export,QTY,2015,2,1099
,"Shrimp, frozen",2740,Trinidad and Tobago,US Export,QTY,2015,3,4092
,"Shrimp, frozen",2740,Trinidad and Tobago,US Export,QTY,2015,4,15776
,"Shrimp, frozen",2740,Trinidad and Tobago,US Export,QTY,2015,5,5855
,"Shrimp, frozen",2740,Trinidad and Tobago,US Export,QTY,2015,6,365
,"Shrimp, frozen",2740,Trinidad and Tobago,US Export,QTY,2015,7,908
,"Shrimp, frozen",2740,Trinidad and Tobago,US Export,QTY,2015,8,3836
,"Shrimp, frozen",2740,Trinidad and Tobago,US Export,QTY,2015,9,636
,"Shrimp, frozen",2740,Trinidad and Tobago,US Export,QTY,2015,10,180
,"Shrimp, frozen",2740,Trinidad and Tobago,US Export,QTY,2015,11,163
,"Shrimp, frozen",2740,Trinidad and Tobago,US Export,QTY,2015,12,680
,"Shrimp, frozen",2740,Trinidad and Tobago,US Export,VLU,2015,1,24739
,"Shrimp, frozen",2740,Trinidad and Tobago,US Export,VLU,2015,2,26881
,"Shrimp, frozen",2740,Trinidad and Tobago,US Export,VLU,2015,3,54082
,"Shrimp, frozen",2740,Trinidad and Tobago,US Export,VLU,2015,4,147265
,"Shrimp, frozen",2740,Trinidad and Tobago,US Export,VLU,2015,5,69409
,"Shrimp, frozen",2740,Trinidad and Tobago,US Export,VLU,2015,6,4895
,"Shrimp, frozen",2740,Trinidad and Tobago,US Export,VLU,2015,7,22724
,"Shrimp, frozen",2740,Trinidad and Tobago,US Export,VLU,2015,8,33617
,"Shrimp, frozen",2740,Trinidad and Tobago,US Export,VLU,2015,9,15585
,"Shrimp, frozen",2740,Trinidad and Tobago,US Export,VLU,2015,10,3660
,"Shrimp, frozen",2740,Trinidad and Tobago,US Export,VLU,2015,11,3560
,"Shrimp, frozen",2740,Trinidad and Tobago,US Export,VLU,2015,12,11413
,"Shrimp, prepared",2740,Trinidad and Tobago,US Export,QTY,2015,1,4373
,"Shrimp, prepared",2740,Trinidad and Tobago,US Export,QTY,2015,2,586
,"Shrimp, prepared",2740,Trinidad and Tobago,US Export,QTY,2015,4,7167
,"Shrimp, prepared",2740,Trinidad and Tobago,US Export,QTY,2015,5,2047
,"Shrimp, prepared",2740,Trinidad and Tobago,US Export,QTY,2015,6,902
,"Shrimp, prepared",2740,Trinidad and Tobago,US Export,QTY,2015,8,429
,"Shrimp, prepared",2740,Trinidad and Tobago,US Export,QTY,2015,9,2177
,"Shrimp, prepared",2740,Trinidad and Tobago,US Export,QTY,2015,10,2962
,"Shrimp, prepared",2740,Trinidad and Tobago,US Export,QTY,2015,11,2286
,"Shrimp, prepared",2740,Trinidad and Tobago,US Export,QTY,2015,12,1413
,"Shrimp, prepared",2740,Trinidad and Tobago,US Export,VLU,2015,1,47961
,"Shrimp, prepared",2740,Trinidad and Tobago,US Export,VLU,2015,2,11515
,"Shrimp, prepared",2740,Trinidad and Tobago,US Export,VLU,2015,4,69731
,"Shrimp, prepared",2740,Trinidad and Tobago,US Export,VLU,2015,5,13854
,"Shrimp, prepared",2740,Trinidad and Tobago,US Export,VLU,2015,6,10123
,"Shrimp, prepared",2740,Trinidad and Tobago,US Export,VLU,2015,8,3210
,"Shrimp, prepared",2740,Trinidad and Tobago,US Export,VLU,2015,9,8294
,"Shrimp, prepared",2740,Trinidad and Tobago,US Export,VLU,2015,10,25662
,"Shrimp, prepared",2740,Trinidad and Tobago,US Export,VLU,2015,11,18077
,"Shrimp, prepared",2740,Trinidad and Tobago,US Export,VLU,2015,12,8090
,Mussels,2740,Trinidad and Tobago,US Export,QTY,2015,1,6039
,Mussels,2740,Trinidad and Tobago,US Export,QTY,2015,2,2540
,Mussels,2740,Trinidad and Tobago,US Export,QTY,2015,8,654
,Mussels,2740,Trinidad and Tobago,US Export,QTY,2015,10,545
,Mussels,2740,Trinidad and Tobago,US Export,VLU,2015,1,17920
,Mussels,2740,Trinidad and Tobago,US Export,VLU,2015,2,7560
,Mussels,2740,Trinidad and Tobago,US Export,VLU,2015,8,4838
,Mussels,2740,Trinidad and Tobago,US Export,VLU,2015,10,3960
,Clams,2740,Trinidad and Tobago,US Export,QTY,2015,11,588
,Clams,2740,Trinidad and Tobago,US Export,VLU,2015,11,6445
,Scallops,2740,Trinidad and Tobago,US Export,QTY,2015,1,680
,Scallops,2740,Trinidad and Tobago,US Export,QTY,2015,2,275
,Scallops,2740,Trinidad and Tobago,US Export,QTY,2015,3,531
,Scallops,2740,Trinidad and Tobago,US Export,QTY,2015,8,336
,Scallops,2740,Trinidad and Tobago,US Export,QTY,2015,9,380
,Scallops,2740,Trinidad and Tobago,US Export,QTY,2015,10,748
,Scallops,2740,Trinidad and Tobago,US Export,VLU,2015,1,10280
,Scallops,2740,Trinidad and Tobago,US Export,VLU,2015,2,4920
,Scallops,2740,Trinidad and Tobago,US Export,VLU,2015,3,13436
,Scallops,2740,Trinidad and Tobago,US Export,VLU,2015,8,5390
,Scallops,2740,Trinidad and Tobago,US Export,VLU,2015,9,7855
,Scallops,2740,Trinidad and Tobago,US Export,VLU,2015,10,11866
,"Shrimp, fresh and prepared",2740,Trinidad and Tobago,US Export,QTY,2015,1,4373
,"Shrimp, fresh and prepared",2740,Trinidad and Tobago,US Export,QTY,2015,2,586
,"Shrimp, fresh and prepared",2740,Trinidad and Tobago,US Export,QTY,2015,4,7167
,"Shrimp, fresh and prepared",2740,Trinidad and Tobago,US Export,QTY,2015,5,2047
,"Shrimp, fresh and prepared",2740,Trinidad and Tobago,US Export,QTY,2015,6,902
,"Shrimp, fresh and prepared",2740,Trinidad and Tobago,US Export,QTY,2015,8,429
,"Shrimp, fresh and prepared",2740,Trinidad and Tobago,US Export,QTY,2015,9,2177
,"Shrimp, fresh and prepared",2740,Trinidad and Tobago,US Export,QTY,2015,10,2962
,"Shrimp, fresh and prepared",2740,Trinidad and Tobago,US Export,QTY,2015,11,2286
,"Shrimp, fresh and prepared",2740,Trinidad and Tobago,US Export,QTY,2015,12,1413
,"Shrimp, fresh and prepared",2740,Trinidad and Tobago,US Export,VLU,2015,1,47961
,"Shrimp, fresh and prepared",2740,Trinidad and Tobago,US Export,VLU,2015,2,11515
,"Shrimp, fresh and prepared",2740,Trinidad and Tobago,US Export,VLU,2015,4,69731
,"Shrimp, fresh and prepared",2740,Trinidad and Tobago,US Export,VLU,2015,5,13854
,"Shrimp, fresh and prepared",2740,Trinidad and Tobago,US Export,VLU,2015,6,10123
,"Shrimp, fresh and prepared",2740,Trinidad and Tobago,US Export,VLU,2015,8,3210
,"Shrimp, fresh and prepared",2740,Trinidad and Tobago,US Export,VLU,2015,9,8294
,"Shrimp, fresh and prepared",2740,Trinidad and Tobago,US Export,VLU,2015,10,25662
,"Shrimp, fresh and prepared",2740,Trinidad and Tobago,US Export,VLU,2015,11,18077
,"Shrimp, fresh and prepared",2740,Trinidad and Tobago,US Export,VLU,2015,12,8090
303130000,"ATLANTIC SALMON (SALMO SALAR) AND DANUBE SALMON (HUCHO HUCHO), FROZEN, EXCEPT FI",2740,Trinidad and Tobago,US Export,QTY,2016,3,340
303130000,"ATLANTIC SALMON (SALMO SALAR) AND DANUBE SALMON (HUCHO HUCHO), FROZEN, EXCEPT FI",2740,Trinidad and Tobago,US Export,QTY,2016,4,2444
303130000,"ATLANTIC SALMON (SALMO SALAR) AND DANUBE SALMON (HUCHO HUCHO), FROZEN, EXCEPT FI",2740,Trinidad and Tobago,US Export,VLU,2016,3,5650
303130000,"ATLANTIC SALMON (SALMO SALAR) AND DANUBE SALMON (HUCHO HUCHO), FROZEN, EXCEPT FI",2740,Trinidad and Tobago,US Export,VLU,2016,4,10452
302140062,"ATLANTIC SALMON (SALMO SALAR) AND DANUBE SALMON (HUCHO HUCHO), FRESH OR CHILLED,",2740,Trinidad and Tobago,US Export,QTY,2016,1,361
302140062,"ATLANTIC SALMON (SALMO SALAR) AND DANUBE SALMON (HUCHO HUCHO), FRESH OR CHILLED,",2740,Trinidad and Tobago,US Export,QTY,2016,2,272
302140062,"ATLANTIC SALMON (SALMO SALAR) AND DANUBE SALMON (HUCHO HUCHO), FRESH OR CHILLED,",2740,Trinidad and Tobago,US Export,QTY,2016,3,754
302140062,"ATLANTIC SALMON (SALMO SALAR) AND DANUBE SALMON (HUCHO HUCHO), FRESH OR CHILLED,",2740,Trinidad and Tobago,US Export,VLU,2016,1,5110
302140062,"ATLANTIC SALMON (SALMO SALAR) AND DANUBE SALMON (HUCHO HUCHO), FRESH OR CHILLED,",2740,Trinidad and Tobago,US Export,VLU,2016,2,4674
302140062,"ATLANTIC SALMON (SALMO SALAR) AND DANUBE SALMON (HUCHO HUCHO), FRESH OR CHILLED,",2740,Trinidad and Tobago,US Export,VLU,2016,3,9447
303120022,"CHUM (DOG) SALMON (ONCORHYNCHUS KETA), FROZEN, EXCEPT FILLETS, LIVERS AND ROES",2740,Trinidad and Tobago,US Export,QTY,2015,4,950
303120022,"CHUM (DOG) SALMON (ONCORHYNCHUS KETA), FROZEN, EXCEPT FILLETS, LIVERS AND ROES",2740,Trinidad and Tobago,US Export,QTY,2015,9,340
303120022,"CHUM (DOG) SALMON (ONCORHYNCHUS KETA), FROZEN, EXCEPT FILLETS, LIVERS AND ROES",2740,Trinidad and Tobago,US Export,VLU,2015,4,6735
303120022,"CHUM (DOG) SALMON (ONCORHYNCHUS KETA), FROZEN, EXCEPT FILLETS, LIVERS AND ROES",2740,Trinidad and Tobago,US Export,VLU,2015,9,3365
303120032,"PINK (HUMPIE) SALMON (ONCORHYNCHUS GORBUSCHA), FROZEN, EXCEPT FILLETS, LIVERS AN",2740,Trinidad and Tobago,US Export,QTY,2015,5,6175
303120032,"PINK (HUMPIE) SALMON (ONCORHYNCHUS GORBUSCHA), FROZEN, EXCEPT FILLETS, LIVERS AN",2740,Trinidad and Tobago,US Export,VLU,2015,5,10260
303120062,"PACIFIC SALMON (ONCORHYNCHUS MASOU, ONCORHYNCHUS RHODURUS), FROZEN, EXCEPT FILLE",2740,Trinidad and Tobago,US Export,QTY,2016,3,15455
303120062,"PACIFIC SALMON (ONCORHYNCHUS MASOU, ONCORHYNCHUS RHODURUS), FROZEN, EXCEPT FILLE",2740,Trinidad and Tobago,US Export,VLU,2016,3,68150
303190100,"SALMONIDAE, FROZEN, EXCEPT FILLETS, LIVERS AND ROES, NESOI",2740,Trinidad and Tobago,US Export,QTY,2015,5,7640
303190100,"SALMONIDAE, FROZEN, EXCEPT FILLETS, LIVERS AND ROES, NESOI",2740,Trinidad and Tobago,US Export,QTY,2015,8,22505
303190100,"SALMONIDAE, FROZEN, EXCEPT FILLETS, LIVERS AND ROES, NESOI",2740,Trinidad and Tobago,US Export,QTY,2015,9,5424
303190100,"SALMONIDAE, FROZEN, EXCEPT FILLETS, LIVERS AND ROES, NESOI",2740,Trinidad and Tobago,US Export,QTY,2015,12,7190
303190100,"SALMONIDAE, FROZEN, EXCEPT FILLETS, LIVERS AND ROES, NESOI",2740,Trinidad and Tobago,US Export,QTY,2016,2,8200
303190100,"SALMONIDAE, FROZEN, EXCEPT FILLETS, LIVERS AND ROES, NESOI",2740,Trinidad and Tobago,US Export,VLU,2015,5,15160
303190100,"SALMONIDAE, FROZEN, EXCEPT FILLETS, LIVERS AND ROES, NESOI",2740,Trinidad and Tobago,US Export,VLU,2015,8,44655
303190100,"SALMONIDAE, FROZEN, EXCEPT FILLETS, LIVERS AND ROES, NESOI",2740,Trinidad and Tobago,US Export,VLU,2015,9,10762
303190100,"SALMONIDAE, FROZEN, EXCEPT FILLETS, LIVERS AND ROES, NESOI",2740,Trinidad and Tobago,US Export,VLU,2015,12,33126
303190100,"SALMONIDAE, FROZEN, EXCEPT FILLETS, LIVERS AND ROES, NESOI",2740,Trinidad and Tobago,US Export,VLU,2016,2,17391
304810000,"PACIFIC SALMON FILLETS, FROZEN",2740,Trinidad and Tobago,US Export,QTY,2015,2,11807
304810000,"PACIFIC SALMON FILLETS, FROZEN",2740,Trinidad and Tobago,US Export,QTY,2015,3,401
304810000,"PACIFIC SALMON FILLETS, FROZEN",2740,Trinidad and Tobago,US Export,QTY,2015,4,1610
304810000,"PACIFIC SALMON FILLETS, FROZEN",2740,Trinidad and Tobago,US Export,QTY,2015,5,680
304810000,"PACIFIC SALMON FILLETS, FROZEN",2740,Trinidad and Tobago,US Export,QTY,2015,6,435
304810000,"PACIFIC SALMON FILLETS, FROZEN",2740,Trinidad and Tobago,US Export,QTY,2015,7,3431
304810000,"PACIFIC SALMON FILLETS, FROZEN",2740,Trinidad and Tobago,US Export,QTY,2015,8,350
304810000,"PACIFIC SALMON FILLETS, FROZEN",2740,Trinidad and Tobago,US Export,QTY,2015,10,8166
304810000,"PACIFIC SALMON FILLETS, FROZEN",2740,Trinidad and Tobago,US Export,QTY,2015,11,722
304810000,"PACIFIC SALMON FILLETS, FROZEN",2740,Trinidad and Tobago,US Export,QTY,2015,12,901
304810000,"PACIFIC SALMON FILLETS, FROZEN",2740,Trinidad and Tobago,US Export,QTY,2016,1,2845
304810000,"PACIFIC SALMON FILLETS, FROZEN",2740,Trinidad and Tobago,US Export,QTY,2016,2,979
304810000,"PACIFIC SALMON FILLETS, FROZEN",2740,Trinidad and Tobago,US Export,QTY,2016,3,2382
304810000,"PACIFIC SALMON FILLETS, FROZEN",2740,Trinidad and Tobago,US Export,QTY,2016,4,1469
304810000,"PACIFIC SALMON FILLETS, FROZEN",2740,Trinidad and Tobago,US Export,VLU,2015,2,115327
304810000,"PACIFIC SALMON FILLETS, FROZEN",2740,Trinidad and Tobago,US Export,VLU,2015,3,6148
304810000,"PACIFIC SALMON FILLETS, FROZEN",2740,Trinidad and Tobago,US Export,VLU,2015,4,15099
304810000,"PACIFIC SALMON FILLETS, FROZEN",2740,Trinidad and Tobago,US Export,VLU,2015,5,3750
304810000,"PACIFIC SALMON FILLETS, FROZEN",2740,Trinidad and Tobago,US Export,VLU,2015,6,7813
304810000,"PACIFIC SALMON FILLETS, FROZEN",2740,Trinidad and Tobago,US Export,VLU,2015,7,35224
304810000,"PACIFIC SALMON FILLETS, FROZEN",2740,Trinidad and Tobago,US Export,VLU,2015,8,4241
304810000,"PACIFIC SALMON FILLETS, FROZEN",2740,Trinidad and Tobago,US Export,VLU,2015,10,65815
304810000,"PACIFIC SALMON FILLETS, FROZEN",2740,Trinidad and Tobago,US Export,VLU,2015,11,8172
304810000,"PACIFIC SALMON FILLETS, FROZEN",2740,Trinidad and Tobago,US Export,VLU,2015,12,11614
304810000,"PACIFIC SALMON FILLETS, FROZEN",2740,Trinidad and Tobago,US Export,VLU,2016,1,35100
304810000,"PACIFIC SALMON FILLETS, FROZEN",2740,Trinidad and Tobago,US Export,VLU,2016,2,10702
304810000,"PACIFIC SALMON FILLETS, FROZEN",2740,Trinidad and Tobago,US Export,VLU,2016,3,29694
304810000,"PACIFIC SALMON FILLETS, FROZEN",2740,Trinidad and Tobago,US Export,VLU,2016,4,14841
306160006,"COLD-WATER SHRIMPS AND PRAWNS, FROZEN, SHELL-ON, COUNT SIZE (HEADLESS WEIGHT) 33",2740,Trinidad and Tobago,US Export,VLU,2015,1,5725
306160006,"COLD-WATER SHRIMPS AND PRAWNS, FROZEN, SHELL-ON, COUNT SIZE (HEADLESS WEIGHT) 33",2740,Trinidad and Tobago,US Export,VLU,2015,2,7627
306160006,"COLD-WATER SHRIMPS AND PRAWNS, FROZEN, SHELL-ON, COUNT SIZE (HEADLESS WEIGHT) 33",2740,Trinidad and Tobago,US Export,VLU,2015,4,3353
306160006,"COLD-WATER SHRIMPS AND PRAWNS, FROZEN, SHELL-ON, COUNT SIZE (HEADLESS WEIGHT) 33",2740,Trinidad and Tobago,US Export,VLU,2015,7,6906
306160006,"COLD-WATER SHRIMPS AND PRAWNS, FROZEN, SHELL-ON, COUNT SIZE (HEADLESS WEIGHT) 33",2740,Trinidad and Tobago,US Export,VLU,2015,9,4309
306160006,"COLD-WATER SHRIMPS AND PRAWNS, FROZEN, SHELL-ON, COUNT SIZE (HEADLESS WEIGHT) 33",2740,Trinidad and Tobago,US Export,VLU,2015,12,5720
306160006,"COLD-WATER SHRIMPS AND PRAWNS, FROZEN, SHELL-ON, COUNT SIZE (HEADLESS WEIGHT) 33",2740,Trinidad and Tobago,US Export,VLU,2016,1,3053
306160006,"COLD-WATER SHRIMPS AND PRAWNS, FROZEN, SHELL-ON, COUNT SIZE (HEADLESS WEIGHT) 33",2740,Trinidad and Tobago,US Export,VLU,2016,3,46453
306160009,"COLD-WATER SHRIMPS AND PRAWNS, FROZEN, SHELL-ON, COUNT SIZE (HEADLESS WEIGHT) 46",2740,Trinidad and Tobago,US Export,QTY,2015,1,408
306160009,"COLD-WATER SHRIMPS AND PRAWNS, FROZEN, SHELL-ON, COUNT SIZE (HEADLESS WEIGHT) 46",2740,Trinidad and Tobago,US Export,QTY,2015,2,544
306160009,"COLD-WATER SHRIMPS AND PRAWNS, FROZEN, SHELL-ON, COUNT SIZE (HEADLESS WEIGHT) 46",2740,Trinidad and Tobago,US Export,QTY,2015,5,227
306160009,"COLD-WATER SHRIMPS AND PRAWNS, FROZEN, SHELL-ON, COUNT SIZE (HEADLESS WEIGHT) 46",2740,Trinidad and Tobago,US Export,QTY,2015,7,454
306160009,"COLD-WATER SHRIMPS AND PRAWNS, FROZEN, SHELL-ON, COUNT SIZE (HEADLESS WEIGHT) 46",2740,Trinidad and Tobago,US Export,QTY,2015,9,318
306160009,"COLD-WATER SHRIMPS AND PRAWNS, FROZEN, SHELL-ON, COUNT SIZE (HEADLESS WEIGHT) 46",2740,Trinidad and Tobago,US Export,VLU,2015,1,5540
306160009,"COLD-WATER SHRIMPS AND PRAWNS, FROZEN, SHELL-ON, COUNT SIZE (HEADLESS WEIGHT) 46",2740,Trinidad and Tobago,US Export,VLU,2015,2,6787
306160009,"COLD-WATER SHRIMPS AND PRAWNS, FROZEN, SHELL-ON, COUNT SIZE (HEADLESS WEIGHT) 46",2740,Trinidad and Tobago,US Export,VLU,2015,5,2878
306160009,"COLD-WATER SHRIMPS AND PRAWNS, FROZEN, SHELL-ON, COUNT SIZE (HEADLESS WEIGHT) 46",2740,Trinidad and Tobago,US Export,VLU,2015,7,5606
306160009,"COLD-WATER SHRIMPS AND PRAWNS, FROZEN, SHELL-ON, COUNT SIZE (HEADLESS WEIGHT) 46",2740,Trinidad and Tobago,US Export,VLU,2015,9,3749
306170009,"SHRIMPS AND PRAWNS, FROZEN, SHELL-ON, COUNT SIZE (HEADLESS WEIGHT) 46-55 PER KG ",2740,Trinidad and Tobago,US Export,QTY,2015,1,135
306170009,"SHRIMPS AND PRAWNS, FROZEN, SHELL-ON, COUNT SIZE (HEADLESS WEIGHT) 46-55 PER KG ",2740,Trinidad and Tobago,US Export,VLU,2015,1,3555
306160012,"COLD WATER SHRIMPS AND PRAWNS, FROZEN, SHELL-ON, COUNT SIZE (HEADLESS WEIGHT) 56",2740,Trinidad and Tobago,US Export,QTY,2015,2,555
306160012,"COLD WATER SHRIMPS AND PRAWNS, FROZEN, SHELL-ON, COUNT SIZE (HEADLESS WEIGHT) 56",2740,Trinidad and Tobago,US Export,QTY,2015,3,624
306160012,"COLD WATER SHRIMPS AND PRAWNS, FROZEN, SHELL-ON, COUNT SIZE (HEADLESS WEIGHT) 56",2740,Trinidad and Tobago,US Export,QTY,2015,5,3836
306160012,"COLD WATER SHRIMPS AND PRAWNS, FROZEN, SHELL-ON, COUNT SIZE (HEADLESS WEIGHT) 56",2740,Trinidad and Tobago,US Export,QTY,2015,7,454
306160012,"COLD WATER SHRIMPS AND PRAWNS, FROZEN, SHELL-ON, COUNT SIZE (HEADLESS WEIGHT) 56",2740,Trinidad and Tobago,US Export,QTY,2015,8,3836
306160012,"COLD WATER SHRIMPS AND PRAWNS, FROZEN, SHELL-ON, COUNT SIZE (HEADLESS WEIGHT) 56",2740,Trinidad and Tobago,US Export,QTY,2015,9,318
306160012,"COLD WATER SHRIMPS AND PRAWNS, FROZEN, SHELL-ON, COUNT SIZE (HEADLESS WEIGHT) 56",2740,Trinidad and Tobago,US Export,QTY,2015,11,163
306160012,"COLD WATER SHRIMPS AND PRAWNS, FROZEN, SHELL-ON, COUNT SIZE (HEADLESS WEIGHT) 56",2740,Trinidad and Tobago,US Export,QTY,2016,2,655
306160012,"COLD WATER SHRIMPS AND PRAWNS, FROZEN, SHELL-ON, COUNT SIZE (HEADLESS WEIGHT) 56",2740,Trinidad and Tobago,US Export,QTY,2016,3,227
306160012,"COLD WATER SHRIMPS AND PRAWNS, FROZEN, SHELL-ON, COUNT SIZE (HEADLESS WEIGHT) 56",2740,Trinidad and Tobago,US Export,VLU,2015,2,5824
306160012,"COLD WATER SHRIMPS AND PRAWNS, FROZEN, SHELL-ON, COUNT SIZE (HEADLESS WEIGHT) 56",2740,Trinidad and Tobago,US Export,VLU,2015,3,6552
